antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cosine,all_confidence,max_confidence,chi_square_score
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'port_Port_Standard', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.20696517412935322,0.44305744007236547,0.20443238353686116,0.9877622377622378,2.2294225272481705,1.0,0.11273492330297856,45.51016346837262,0.6953709152685402,0.45879009338205445,0.9780268862208119,0.7245875296610291,0.6751045557216425,0.46141282155982033,0.9877622377622378,3469.091226423506
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.18462234283129805,0.44305744007236547,0.18236092265943013,0.987751102400784,2.2293973942508507,1.0,0.10056262006443258,45.468790592492375,0.6763102854114059,0.40950639853747717,0.978006892486709,0.6996738362146835,0.6376166291668642,0.4115965700285831,0.987751102400784,3009.6666873401473
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4', 'Favicon_Favicon_Internal'})",frozenset({'Result_Phishing'}),0.20669380370872908,0.44305744007236547,0.204161013116237,0.9877461706783369,2.229386263137814,1.0,0.11258378556622749,45.4504910512371,0.6951238488240563,0.45818107998375956,0.9779980374937494,0.7242732486711407,0.6746508416281995,0.46080032666394444,0.9877461706783369,3463.153145160643
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Favicon_Favicon_Internal', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.18453188602442333,0.44305744007236547,0.1822704658525554,0.9877450980392157,2.2293838421444527,1.0,0.1005122408188489,45.446512890095136,0.676231921157046,0.40930327036359937,0.9779961115516533,0.6995687515512534,0.6374565330058429,0.4113924050632911,0.9877450980392157,3007.792082830877
"frozenset({'Shortining_Service_No_Shortining', 'Favicon_Favicon_Internal', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.20660334690185436,0.44305744007236547,0.20407055630936227,0.9877408056042031,2.229374153931087,1.0,0.11253340632064379,45.43060024552533,0.695041525465529,0.45797807551766134,0.9779884044103403,0.7241684836514277,0.6744995358148371,0.4605961616986525,0.9877408056042031,3461.1746887651825
"frozenset({'DNSRecord_Has_DNS_Record', 'double_slash_redirecting_last_position_less_than_7', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.1769335142469471,0.44305744007236547,0.17476255088195386,0.9877300613496932,2.229349903679228,1.0,0.09637084099669407,45.39081863410207,0.6699807978352681,0.3925233644859813,0.9779691129155202,0.691088387146876,0.6241849693603811,0.39444671294405875,0.9877300613496932,2857.1601368530273
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'Favicon_Favicon_Internal'})",frozenset({'Result_Phishing'}),0.19882406151062867,0.44305744007236547,0.1963817277250113,0.9877161055505005,2.229318404830703,1.0,0.10829124800732164,45.33924987855349,0.6882787867434809,0.44081218274111666,0.9779440550366709,0.7154791225996684,0.6616626028345712,0.44324213964883624,0.9877161055505005,3298.2090928555594
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.2281320669380371,0.44305744007236547,0.22532790592492086,0.9877081681205393,2.229300489704484,1.0,0.12425229634893663,45.30997213346772,0.7144082225838403,0.5053763440860215,0.9779298032438788,0.7481415483314007,0.708747917825874,0.5085749285422622,0.9877081681205393,3927.9669021292784
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.19828132066938037,0.44305744007236547,0.195838986883763,0.9876824817518248,2.2292425144480243,1.0,0.10798897253381953,45.215484865236135,0.6877937941135776,0.43959390862944164,0.977883682924545,0.7148498158044547,0.6607364039824909,0.4420171498570845,0.9876824817518248,3286.5732708659207
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2423337856173677,0.44305744007236547,0.23934871099050203,0.9876819708846585,2.2292413613985094,1.0,0.13198092429182567,45.213609637761685,0.727783408810834,0.5366051510849725,0.9778827656537111,0.7639512345235868,0.730456053666095,0.5402204981625153,0.9876819708846585,4250.291814261849
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'Favicon_Favicon_Internal'})",frozenset({'Result_Phishing'}),0.20560832202623247,0.44305744007236547,0.20307553143374038,0.9876814782226132,2.229240249438748,1.0,0.11197923461922327,45.21180138269661,0.6941370255721487,0.4557450263905805,0.9778818810704871,0.7230159126515271,0.6728329275148903,0.4583503470804409,0.9876814782226132,3439.441450592526
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4', 'popUpWidnow_No_Popup_Text_Fields'})",frozenset({'Result_Phishing'}),0.20551786521935775,0.44305744007236547,0.20298507462686566,0.9876760563380281,2.2292280120083503,1.0,0.11192885537363959,45.19191057698506,0.694054894167411,0.45554202192448223,0.9778721459829302,0.7229111192265886,0.6726812130406308,0.45814618211514896,0.9876760563380281,3437.4684051541444
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Submitting_to_email_not_using_mail_func', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.20542740841248303,0.44305744007236547,0.20289461781999096,0.9876706296785558,2.2292157638008234,1.0,0.11187847612805592,45.17201977127382,0.6939727786994876,0.4553390174583842,0.9778624023219805,0.7228063234142065,0.6725294643617239,0.4579420171498571,0.9876706296785558,3435.4958096338696
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'popUpWidnow_No_Popup_Text_Fields'})",frozenset({'Result_Phishing'}),0.2047037539574853,0.44305744007236547,0.2021709633649932,0.9876270437472382,2.2291173884495135,1.0,0.11147544216338642,45.01289332557996,0.6933164275841572,0.45371498172959795,0.9777841430283771,0.7219678705873798,0.6713142407818382,0.4563086974275214,0.9876270437472382,3419.731224209344
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'port_Port_Standard', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.204161013116237,0.44305744007236547,0.2016282225237449,0.9875941515285778,2.229043149274893,1.0,0.1111731666898843,44.89354849130972,0.6928248303914253,0.45249695493300846,0.977725084480823,0.7213389295821737,0.6704013783674876,0.45508370763576966,0.9875941515285778,3407.9266283448464
"frozenset({'RightClick_Enabled', 'DNSRecord_Has_DNS_Record', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.17431026684758028,0.44305744007236547,0.17213930348258707,0.9875454073689673,2.2289331315769565,1.0,0.09490984287476724,44.71784637418978,0.6677506639960982,0.38663145062982535,0.977637563499096,0.6880356681597797,0.6194247305193092,0.38852592895059207,0.9875454073689673,2803.954503468015
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'popUpWidnow_No_Popup_Text_Fields', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.18136589778380824,0.44305744007236547,0.1791044776119403,0.9875311720698253,2.228901001884834,1.0,0.09874896722341991,44.66679330619589,0.673497963055974,0.40219378427787933,0.9776120037732531,0.695888901673949,0.6318276264863018,0.40424663127807264,0.9875311720698253,2942.4423866521697
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP'})",frozenset({'Result_Phishing'}),0.16671189507010403,0.44305744007236547,0.16463138851198553,0.9875203472599023,2.228876569815888,1.0,0.09076844305261243,44.628049475940486,0.6616480892099651,0.3698435277382645,0.9775925676397954,0.679550292045631,0.6057582393254103,0.3715802368313597,0.9875203472599023,2657.0290788664065
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'popUpWidnow_No_Popup_Text_Fields'})",frozenset({'Result_Phishing'}),0.19565807327001355,0.44305744007236547,0.1932157394843962,0.9875173370319001,2.228869775599766,1.0,0.10652797441189267,44.61728730086941,0.6854573862631225,0.43370558375634516,0.9775871627233484,0.7118068514477589,0.6562413594912538,0.4360963658636178,0.9875173370319001,3230.5551890734173
"frozenset({'DNSRecord_Has_DNS_Record', 'Abnormal_URL_hostname_in_URL', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.17367706919945725,0.44305744007236547,0.17150610583446405,0.9875,2.2288306451612905,1.0,0.09455718815568144,44.55540479421092,0.6672140120415981,0.3852092645266152,0.9775560337826864,0.6872983870967742,0.6182702196581435,0.3870967741935484,0.9875,2791.162474522107
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.26015377657168703,0.44305744007236547,0.2568973315241972,0.9874826147426982,2.2287914058759752,1.0,0.1416342652511874,44.493522287552025,0.745190448227942,0.5755978921767329,0.9775248182524814,0.7836555580859265,0.7566839265463501,0.5798285014291548,0.9874826147426982,4669.317201043728
"frozenset({'DNSRecord_Has_DNS_Record', 'SFH_Empty_or_Blank', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.15884215287200362,0.44305744007236547,0.15685210312075984,0.9874715261958997,2.2287663785413785,1.0,0.08647590549370658,44.4541425105874,0.6554314418846491,0.3524390243902438,0.977504908574902,0.6707467880060756,0.5912585676665115,0.3540220498162515,0.9874715261958997,2507.4672933930665
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.16598824061510628,0.44305744007236547,0.16390773405698777,0.9874659400544958,2.228753770376164,1.0,0.09036540908794294,44.43433032466101,0.6610443512280147,0.36821784190205237,0.9774948785613856,0.6787064285817599,0.6044087857347252,0.36994691710902405,0.9874659400544958,2642.671908130722
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain', 'popUpWidnow_No_Popup_Text_Fields'})",frozenset({'Result_Phishing'}),0.20126639529624604,0.44305744007236547,0.19873360470375395,0.9874157303370786,2.2286404448502255,1.0,0.1095610308312064,44.25704270853518,0.6902125362960198,0.4460008120178644,0.9774047261452663,0.7179830795417529,0.665511644671724,0.4485504287464271,0.9874157303370786,3345.2401491246933
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.16526458616010856,0.44305744007236547,0.16318407960199005,0.9874110563765736,2.228629895517154,1.0,0.08996237512327347,44.24061117338189,0.6604413973859563,0.3665921560658403,0.9773963339683321,0.6778623268816311,0.6030563143467167,0.36831359738668845,0.9874110563765736,2628.339683829875
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain', 'Favicon_Favicon_Internal'})",frozenset({'Result_Phishing'}),0.20072365445499774,0.44305744007236547,0.19819086386250565,0.9873817034700315,2.228563644724622,1.0,0.1092587553577043,44.13769787426492,0.689724507786184,0.4447827852212748,0.9773436303169073,0.7173535712123534,0.664590816909583,0.44732543895467536,0.9873817034700315,3333.537063494456
"frozenset({'DNSRecord_Has_DNS_Record', 'HTTPS_token_No_HTTPS_Token_In_Domain', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.17195838986883763,0.44305744007236547,0.1697874265038444,0.9873750657548658,2.228548663111482,1.0,0.09359998248959142,44.11449193426776,0.6657605858390188,0.38134904510361634,0.9773317121845121,0.6852963528039335,0.6151256313536947,0.38321763985300117,0.9873750657548658,2756.540069378329
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain', 'Submitting_to_email_not_using_mail_func'})",frozenset({'Result_Phishing'}),0.2,0.44305744007236547,0.19746720940750792,0.9873360470375395,2.2284605961616983,1.0,0.10885572139303482,43.97857142857124,0.6890746678882271,0.4431587494924889,0.977261653402631,0.7165140831349396,0.6633610594530267,0.4456921192323397,0.9873360470375395,3317.9576912889775
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP'})",frozenset({'Result_Phishing'}),0.16381727725011308,0.44305744007236547,0.16173677069199457,0.9872998343456654,2.2283788625339587,1.0,0.08915630719393453,43.85317287082373,0.6592378199003502,0.36334078439341594,0.9771966328879862,0.6761733961438412,0.600342236648849,0.36504695794201714,0.9872998343456654,2599.749818276552
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.25590230664857533,0.44305744007236547,0.2526458616010855,0.9872746553552492,2.2283220324524864,1.0,0.1392664407087542,43.76640283431314,0.7408057238020548,0.5660721524118363,0.9771514235751632,0.778753701707841,0.7503174926746946,0.5702327480604328,0.9872746553552492,4563.27981349818
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.255359565807327,0.44305744007236547,0.25210312075983715,0.9872476089266736,2.228260987481498,1.0,0.13896416523525212,43.67357907432491,0.7402492674757124,0.5648561005269557,0.9771028612448233,0.7781276835976774,0.7495008664514552,0.569007758268681,0.9872476089266736,4549.830376494785
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.20506558118498416,0.44305744007236547,0.20244233378561738,0.9872077635641818,2.2281710547574582,1.0,0.11158650233884645,43.53754425365367,0.6933923218882845,0.4542317840470875,0.9770313182072486,0.7220644779437896,0.6716220279284029,0.4569211923233973,0.9872077635641818,3422.059538302614
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'having_IP_Address_no_IP'})",frozenset({'Result_Phishing'}),0.16218905472636816,0.44305744007236547,0.16010854816824965,0.9871723368655884,2.228091095150894,1.0,0.08824948077342819,43.41730478044547,0.6578874619214407,0.3596829912619386,0.9769677089571348,0.6742721627161752,0.5972741668875484,0.3613719885667619,0.9871723368655884,2567.704553284256
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.15495251017639078,0.44305744007236547,0.152962460425147,0.9871570344424986,2.2280565569133977,1.0,0.08430959793360814,43.36557296163823,0.6522454248891045,0.3436991869918699,0.9769402331917852,0.6661999953755979,0.583788500153827,0.3452429563086974,0.9871570344424986,2431.9946218506493
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.2099502487562189,0.44305744007236547,0.2072365445499774,0.9870745368375701,2.227870356214646,1.0,0.11421652479349072,43.08878938640152,0.6976027099800226,0.4648944805194805,0.9767921073151433,0.7274082361607205,0.6794822693251462,0.46774193548387094,0.9870745368375701,3523.508761826127
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2099502487562189,0.44305744007236547,0.2072365445499774,0.9870745368375701,2.227870356214646,1.0,0.11421652479349072,43.08878938640152,0.6976027099800226,0.4648944805194805,0.9767921073151433,0.7274082361607205,0.6794822693251462,0.46774193548387094,0.9870745368375701,3523.508761826127
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'Shortining_Service_No_Shortining'})",frozenset({'Result_Phishing'}),0.20976933514246948,0.44305744007236547,0.20705563093622795,0.9870633893919792,2.2278451959429013,1.0,0.11411576630232333,43.05165988240594,0.6974365875496281,0.46448863636363635,0.9767720918837632,0.7271984974726331,0.6791817817596418,0.467333605553287,0.9870633893919792,3519.52235259794
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2514699231117142,0.44305744007236547,0.24821347806422434,0.9870503597122301,2.2278157873864237,1.0,0.13679785767515368,43.00834212774471,0.7362828428738779,0.5561410620186461,0.9767486968683943,0.7736395122366786,0.7436221520863756,0.560228664761127,0.9870503597122301,4454.0141650823
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'having_IP_Address_no_IP', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.16056083220262324,0.44305744007236547,0.15848032564450476,0.9870422535211268,2.227797491358934,1.0,0.08734265435292189,42.981436690067724,0.6565409236734373,0.35602519813046124,0.9767341420620526,0.6723696363563167,0.594190265740339,0.35769701919150676,0.9870422535211268,2535.783888946868
"frozenset({'DNSRecord_Has_DNS_Record', 'Redirect_Redirect_between_2-4', 'URL_of_Anchor_greater_than_%67_Anchor'})",frozenset({'Result_Phishing'}),0.16743554952510176,0.44305744007236547,0.16526458616010856,0.987034035656402,2.2277789432792003,1.0,0.0910810202104072,42.954194934419064,0.6619576767151285,0.37119057293783014,0.9767193867437916,0.6800217136224027,0.6067725810526057,0.3730093915884034,0.987034035656402,2666.112948602287
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2507462686567164,0.44305744007236547,0.24748982360922658,0.987012987012987,2.22773143557137,1.0,0.13639482371048423,42.88457711442784,0.7355490319424058,0.5545196595054722,0.9766815935404534,0.7728041660258891,0.7425233060573166,0.5585953450387913,0.987012987012987,4436.2977843913895
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.2087743102668476,0.44305744007236547,0.20606060606060606,0.9870017331022529,2.2277060350031452,1.0,0.11356159460090279,42.84744761043231,0.6965240710147403,0.4622564935064935,0.9766613869490671,0.7260447620186642,0.6775267195451541,0.4650877909350755,0.9870017331022529,3497.629740736983
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.22198100407055632,0.44305744007236547,0.21908638625056537,0.986960065199674,2.2276119887265,1.0,0.12073605084237135,42.71053256445064,0.708323048488495,0.4912778904665314,0.976586571509241,0.7407238055683956,0.6985982111188977,0.4944875459371172,0.986960065199674,3781.4314042837686
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Submitting_to_email_not_using_mail_func'})",frozenset({'Result_Phishing'}),0.1936680235187698,0.44305744007236547,0.1911352329262777,0.9869219990658571,2.227526071799316,1.0,0.1053291742021769,42.58621502875239,0.6834300118256791,0.42894843686561107,0.976518223107528,0.70916128536388,0.6525018885664,0.4314005716619028,0.9869219990658571,3182.833066556838
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.2282225237449118,0.44305744007236547,0.22523744911804613,0.9869203329369798,2.2275223112736446,1.0,0.12412176198077086,42.58079026355823,0.7140279825349216,0.5049685662137496,0.9765152315443092,0.747645548256975,0.7083229794696838,0.5083707635769702,0.9869203329369798,3918.623752846987
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google'})",frozenset({'Result_Phishing'}),0.24821347806422434,0.44305744007236547,0.24495703301673452,0.9868804664723032,2.2274323309210518,1.0,0.13498420483414103,42.45139956781748,0.7329907668060001,0.5488447507093637,0.9764436506173968,0.76987959624146,0.7386644806865766,0.5528787260106166,0.9868804664723032,4374.559376500651
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.2480325644504749,0.44305744007236547,0.24477611940298508,0.9868708971553611,2.2274107325546177,1.0,0.13488344634297367,42.42045831448844,0.7328086295527827,0.5484394000810702,0.9764264687433031,0.7696706466176969,0.7383880791503066,0.5524703960800327,0.9868708971553611,4370.165424737398
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.22017186793306195,0.44305744007236547,0.217277250113071,0.9868529170090387,2.2273701505787917,1.0,0.11972846593069764,42.36244346449582,0.706617296165348,0.4872210953346855,0.9763941850795715,0.7386285818201583,0.6956700807866446,0.490404246631278,0.9868529170090387,3740.437624333127
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'Favicon_Favicon_Internal'})",frozenset({'Result_Phishing'}),0.19185888738127543,0.44305744007236547,0.18932609678878334,0.9867986798679867,2.2272477349817463,1.0,0.10432158929050318,42.18839891451816,0.681830637607786,0.42488834754364585,0.9762968013546521,0.7070579761120253,0.6493659370845938,0.42731727235606365,0.9867986798679867,3144.615658204182
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains', 'Page_Rank_PageRank_Low'})",frozenset({'Result_Phishing'}),0.19185888738127543,0.44305744007236547,0.18932609678878334,0.9867986798679867,2.2272477349817463,1.0,0.10432158929050318,42.18839891451816,0.681830637607786,0.42488834754364585,0.9762968013546521,0.7070579761120253,0.6493659370845938,0.42731727235606365,0.9867986798679867,3144.615658204182
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.21239258254183627,0.44305744007236547,0.20958842152872004,0.9867972742759796,2.227244562499174,1.0,0.11548630761737548,42.18390744226107,0.6996058167397545,0.4700750659362954,0.9762942775898903,0.7299237494287207,0.6832310533140502,0.4730502245814618,0.9867972742759796,3571.9071002488754
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'SFH_Empty_or_Blank'})",frozenset({'Result_Phishing'}),0.21908638625056537,0.44305744007236547,0.2161917684305744,0.986787778695293,2.22722313055869,1.0,0.1191239149836934,42.15359000452235,0.7055971369954834,0.48478701825557796,0.9762772281105188,0.7373710228715338,0.6939072757112172,0.48795426704777456,0.986787778695293,3715.9326685720243
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2460425146992311,0.44305744007236547,0.2427860696517413,0.986764705882353,2.2271710542118033,1.0,0.13377510294013262,42.08010452786587,0.7308103207972415,0.5439805431698419,0.9762358004757856,0.7673717363629813,0.7353408098930787,0.5479787668436096,0.986764705882353,4321.971307620918
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL'})",frozenset({'Result_Phishing'}),0.2454093170511081,0.44305744007236547,0.24215287200361826,0.9867305565794323,2.227093977743084,1.0,0.1334224482210468,41.97181014121298,0.7301764849651617,0.5425618159708147,0.976174484811698,0.7666400843329991,0.7343685743088751,0.5465496120865659,0.9867305565794323,4306.690194230232
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'Shortining_Service_No_Shortining'})",frozenset({'Result_Phishing'}),0.24504748982360922,0.44305744007236547,0.2417910447761194,0.9867109634551495,2.2270497552055284,1.0,0.1332209312387121,41.90992763455457,0.7298147220265602,0.5417511147142278,0.9761393050181384,0.7662219578402738,0.7338124331731819,0.5457329522253981,0.9867109634551495,4297.969653579938
"frozenset({'RightClick_Enabled', 'URL_of_Anchor_greater_than_%67_Anchor', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.24468566259611035,0.44305744007236547,0.24142921754862054,0.9866913123844733,2.2270054018804313,1.0,0.13301941425637734,41.848045127896114,0.729453270304651,0.5409404134576409,0.9761040211808271,0.7658038023743517,0.7332558705203415,0.5449162923642302,0.9866913123844733,4289.257479131243
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.21022161917684307,0.44305744007236547,0.2074174581637268,0.9866609294320137,2.226936826229259,1.0,0.11427720572336703,41.752726105542344,0.6976041627591516,0.4652059241225399,0.9760494680641402,0.7274055974232343,0.6796363556988912,0.4681502654144548,0.9866609294320137,3523.9108521229914
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Google_Index_Indexed by Google', 'popUpWidnow_No_Popup_Text_Fields'})",frozenset({'Result_Phishing'}),0.1895070104025328,0.44305744007236547,0.1869742198100407,0.9866348448687351,2.2268779522302706,1.0,0.1030117289053274,41.67123796601412,0.6797601229352409,0.4196102314250913,0.9760026327795788,0.7043219140636039,0.6452664315849972,0.4220089832584728,0.9866348448687351,3095.188587241343
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Abnormal_URL_hostname_in_URL', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.24350972410673905,0.44305744007236547,0.2402532790592492,0.9866270430906389,2.2268603432762375,1.0,0.13236448406378942,41.64692698125514,0.7282806942225436,0.5383056343737332,0.9759886245520566,0.7644445954530368,0.7314441191773446,0.5422621478154348,0.9866270430906389,4261.000546768064
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'Statistical_report_Dont Belong to Top Phishing IPs/Domains'})",frozenset({'Result_Phishing'}),0.20967887833559476,0.44305744007236547,0.20687471732247853,0.9866264020707507,2.226858896466343,1.0,0.11397493024986495,41.64493077136328,0.6971052100693647,0.4639886386691013,0.9759874735897595,0.7267758388467269,0.6787347086480264,0.46692527562270314,0.9866264020707507,3511.9530610706806
"frozenset({'having_At_Symbol_no_@_symbol', 'URL_of_Anchor_greater_than_%67_Anchor', 'HTTPS_token_No_HTTPS_Token_In_Domain'})",frozenset({'Result_Phishing'}),0.2021709633649932,0.44305744007236547,0.1994572591587517,0.9865771812080537,2.2267478028287124,1.0,0.10988390967329383,41.492220714608834,0.6905170685054066,0.4474431818181818,0.9758990966793948,0.7183804648384082,0.6664390546704083,0.45018374846876275,0.9865771812080537,3353.7284397868225
"frozenset({'Shortining_Service_No_Shortining', 'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4'})",frozenset({'Result_Phishing'}),0.24260515603799185,0.44305744007236547,0.23934871099050203,0.9865771812080537,2.2267478028287124,1.0,0.1318606916079526,41.492220714608834,0.7273809320694719,0.536278881232266,0.9758990966793948,0.7633988396852844,0.7300474068908025,0.5402204981625153,0.9865771812080537,4239.32423404942
"frozenset({'URL_of_Anchor_greater_than_%67_Anchor', 'Redirect_Redirect_between_2-4', 'double_slash_redirecting_last_position_less_than_7'})",frozenset({'Result_Phishing'}),0.24242424242424243,0.44305744007236547,0.2391677973767526,0.9865671641791044,2.2267251939567165,1.0,0.1317599331167852,41.461279461279204,0.7272012102874431,0.5358735306039724,0.9758811109306479,0.7631896662055179,0.7297677438760569,0.5398121682319313,0.9865671641791044,4234.995191824218
