RULES TARGETING LEGITIMATE
                                                                                                                                                                                                                                                                antecedents          consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski    cosine  all_confidence  max_confidence  chi_square_score
12103                                                                                                                  (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.288467            0.556943  0.274717    0.952336  1.709936               1.0  0.114058    9.295462       0.583504  0.481376   0.892421    0.722798  0.685382        0.493260        0.952336       2839.541004
3030                                                                                                                                                                 (Request_URL_ReqURL_LowExtContent, SSLfinal_State_HTTPS_Trusted, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.166802            0.556943  0.158842    0.952278  1.709831               1.0  0.065943    9.284067       0.498257  0.281185   0.892289    0.618741  0.521146        0.285204        0.952278       1401.758456
26339                                                                                                            (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, SFH_Empty_or_Blank, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.172411            0.556943  0.164179    0.952256  1.709792               1.0  0.068156    9.279862       0.501618  0.290493   0.892240    0.623521  0.529823        0.294786        0.952256       1458.548276
3123                                                                                                                                                                          (having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.170511            0.556943  0.162370    0.952255  1.709790               1.0  0.067405    9.279592       0.500468  0.287338   0.892237    0.621896  0.526895        0.291538        0.952255       1439.164709
12369                                                                                                                                               (having_IP_Address_no_IP, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google)  (Result_Legitimate)            0.173677            0.556943  0.165355    0.952083  1.709482               1.0  0.068627    9.246416       0.502258  0.292527   0.891850    0.624491  0.531669        0.296898        0.952083       1470.227948
10925                                                                                                                                        (URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.205518            0.556943  0.195568    0.951585  1.708586               1.0  0.081106    9.151150       0.522001  0.344982   0.890724    0.651365  0.578052        0.351145        0.951585       1804.929490
308                                                                                                                                                                                                          (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.291361            0.556943  0.277160    0.951257  1.707999               1.0  0.114888    9.089733       0.584952  0.485271   0.889986    0.724451  0.688032        0.497645        0.951257       2864.056951
34331                                                         (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.160470            0.556943  0.152601    0.950958  1.707462               1.0  0.063228    9.034298       0.493533  0.270179   0.889311    0.612478  0.510451        0.273997        0.950958       1329.456897
10936                                                                                                                                               (having_IP_Address_no_IP, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.158480            0.556943  0.150701    0.950913  1.707381               1.0  0.062437    9.026007       0.492333  0.266859   0.889209    0.610750  0.507252        0.270586        0.950913       1309.565410
26569                                                                                                                                 (SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, SFH_Empty_or_Blank, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.168069            0.556943  0.159656    0.949946  1.705645               1.0  0.066052    8.851621       0.497290  0.282400   0.887026    0.618306  0.521840        0.286666        0.949946       1397.915524
12408                                                                                                      (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.175034            0.556943  0.166260    0.949871  1.705509               1.0  0.068776    8.838311       0.501433  0.293892   0.886856    0.624196  0.532501        0.298522        0.949871       1467.577096
11956                                                                                                                                        (Domain_registeration_length_Domain_ShortTerm, web_traffic_High_Traffic, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.200271            0.556943  0.190231    0.949864  1.705498               1.0  0.078691    8.837200       0.517252  0.335514   0.886842    0.645713  0.569595        0.341562        0.949864       1732.116459
11289                                                                                                                                                     (having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic)  (Result_Legitimate)            0.207417            0.556943  0.197015    0.949847  1.705467               1.0  0.081495    8.834180       0.521902  0.347258   0.886803    0.651796  0.579657        0.353744        0.949847       1809.938359
26731                                                                                        (SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.219629            0.556943  0.208593    0.949753  1.705298               1.0  0.086273    8.817569       0.529994  0.367256   0.886590    0.662143  0.596418        0.374533        0.949753       1945.552594
2999                                                                                                                                                                   (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.196653            0.556943  0.186612    0.948942  1.703842               1.0  0.077088    8.677539       0.514213  0.329132   0.884760    0.642004  0.563878        0.335066        0.948942       1685.221390
12429                                                                                                                   (having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, having_Sub_Domain_No_SubDomain)  (Result_Legitimate)            0.169064            0.556943  0.160380    0.948636  1.703292               1.0  0.066221    8.625775       0.496911  0.283544   0.884068    0.618300  0.522660        0.287965        0.948636       1398.501547
303                                                                                                                                                                                                                (SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.378381            0.556943  0.358933    0.948601  1.703230               1.0  0.148196    8.620043       0.664201  0.622724   0.883991    0.796536  0.781885        0.644470        0.948601       4183.204240
3107                                                                                                                                                     (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.181004            0.556943  0.171687    0.948526  1.703094               1.0  0.070878    8.607359       0.504073  0.303195   0.883820    0.628396  0.540739        0.308267        0.948526       1518.248833
26929                                                                                    (SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.161465            0.556943  0.153143    0.948459  1.702975               1.0  0.063216    8.596278       0.492278  0.270923   0.883671    0.611715  0.510685        0.274972        0.948459       1322.353746
11235                                                                                                                                (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic)  (Result_Legitimate)            0.222614            0.556943  0.211126    0.948395  1.702860               1.0  0.087143    8.585546       0.530949  0.371419   0.883525    0.663738  0.599598        0.379081        0.948395       1965.904849
12807                                                                                                                    (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.164270            0.556943  0.155676    0.947687  1.701589               1.0  0.064187    8.469393       0.493358  0.275272   0.881928    0.613603  0.514681        0.279519        0.947687       1344.513901
12818                                                                                        (Domain_registeration_length_Domain_ShortTerm, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.166802            0.556943  0.158028    0.947397  1.701068               1.0  0.065129    8.422659       0.494641  0.279341   0.881273    0.615570  0.518475        0.283742        0.947397       1367.360689
2710                                                                                                                                                                         (URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.229489            0.556943  0.217368    0.947182  1.700681               1.0  0.089556    8.388334       0.534710  0.381974   0.880787    0.668735  0.608008        0.390287        0.947182       2032.042623
24534                                                                            (URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.179738            0.556943  0.170240    0.947157  1.700636               1.0  0.070136    8.384335       0.502260  0.300543   0.880730    0.626412  0.538067        0.305668        0.947157       1494.790264
12165                                                                                                                                                             (having_IP_Address_no_IP, web_traffic_High_Traffic, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.177657            0.556943  0.168250    0.947047  1.700439               1.0  0.069305    8.366969       0.500906  0.297077   0.880482    0.624571  0.534882        0.302095        0.947047       1472.921390
10957                                                                                                                                  (having_Sub_Domain_No_SubDomain, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google)  (Result_Legitimate)            0.158571            0.556943  0.150158    0.946948  1.700262               1.0  0.061843    8.351395       0.489471  0.265600   0.880260    0.608280  0.505281        0.269612        0.946948       1284.208130
35589                                                                     (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.173858            0.556943  0.164541    0.946410  1.699296               1.0  0.067712    8.267538       0.498124  0.290575   0.879045    0.620923  0.528776        0.295436        0.946410       1430.113547
11327                                                                                                                          (Domain_registeration_length_Domain_ShortTerm, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.173858            0.556943  0.164541    0.946410  1.699296               1.0  0.067712    8.267538       0.498124  0.290575   0.879045    0.620923  0.528776        0.295436        0.946410       1430.113547
12358                                                                                                                                                (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low, Google_Index_Indexed by Google)  (Result_Legitimate)            0.178200            0.556943  0.168611    0.946193  1.698906               1.0  0.069364    8.234181       0.500591  0.297621   0.878555    0.624469  0.535215        0.302745        0.946193       1471.931458
3011                                                                                                                                                                                (having_IP_Address_no_IP, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.192492            0.556943  0.182090    0.945959  1.698485               1.0  0.074883    8.198489       0.509271  0.320950   0.878026    0.636452  0.556126        0.326945        0.945959       1616.179212
25040                                                                                         (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic)  (Result_Legitimate)            0.178471            0.556943  0.168792    0.945768  1.698143               1.0  0.069394    8.169648       0.500434  0.297893   0.877596    0.624419  0.535382        0.303070        0.945768       1471.441292
12072                                                                                                                                                      (Page_Rank_PageRank_Low, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.234826            0.556943  0.222071    0.945686  1.697995               1.0  0.091287    8.157284       0.537224  0.389806   0.877410    0.672209  0.614065        0.398733        0.945686       2077.779129
12030                                                                                                                                                                 (having_IP_Address_no_IP, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.185617            0.556943  0.175486    0.945419  1.697516               1.0  0.072108    8.117445       0.504559  0.309459   0.876809    0.630254  0.545794        0.315089        0.945419       1541.019073
25097                                                                            (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, Google_Index_Indexed by Google)  (Result_Legitimate)            0.179738            0.556943  0.169878    0.945143  1.697021               1.0  0.069774    8.076653       0.500733  0.299713   0.876186    0.625081  0.536923        0.305019        0.945143       1479.407022
26490                                                                            (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, web_traffic_High_Traffic)  (Result_Legitimate)            0.171235            0.556943  0.161827    0.945061  1.696873               1.0  0.066459    8.064497       0.495533  0.285737   0.876000    0.617812  0.524023        0.290564        0.945061       1394.365497
24927                                                                                                      (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, web_traffic_High_Traffic)  (Result_Legitimate)            0.162913            0.556943  0.153957    0.945031  1.696819               1.0  0.063224    8.060065       0.490584  0.272059   0.875932    0.610732  0.511114        0.276433        0.945031       1313.206139
2957                                                                                                                                                   (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.327725            0.556943  0.309634    0.944797  1.696400               1.0  0.127110    8.025986       0.610637  0.538462   0.875405    0.750375  0.724750        0.555953        0.944797       3285.403868
24904                                                                    (Domain_registeration_length_Domain_ShortTerm, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic)  (Result_Legitimate)            0.194934            0.556943  0.184170    0.944780  1.696368               1.0  0.075603    8.023435       0.509903  0.324410   0.875365    0.637730  0.558946        0.330681        0.944780       1631.714233
27791                                                                                           (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, having_IP_Address_no_IP, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.160018            0.556943  0.151153    0.944601  1.696048               1.0  0.062032    7.997639       0.488575  0.267146   0.874963    0.608000  0.506323        0.271398        0.944601       1282.587490
3114                                                                                                                                                                   (SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.209679            0.556943  0.198010    0.944349  1.695594               1.0  0.081231    7.961296       0.519075  0.348234   0.874392    0.649939  0.579435        0.355530        0.944349       1783.906648
10964                                                                                                      (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.162008            0.556943  0.152962    0.944165  1.695265               1.0  0.062733    7.935159       0.489410  0.270257   0.873979    0.609406  0.509227        0.274647        0.944165       1298.694459
12831                                                                                                      (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.191135            0.556943  0.180371    0.943682  1.694397               1.0  0.073920    7.867062       0.506660  0.317718   0.872888    0.633770  0.552829        0.323859        0.943682       1583.397648
11338                                                                                                                                        (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, Google_Index_Indexed by Google)  (Result_Legitimate)            0.198010            0.556943  0.186793    0.943353  1.693807               1.0  0.076513    7.821393       0.510747  0.328769   0.872146    0.639372  0.562487        0.335391        0.943353       1651.597948
413                                                                                                                                                                        (Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_less_than_%31_Anchor)  (Result_Legitimate)            0.189869            0.556943  0.179104    0.943306  1.693723               1.0  0.073358    7.814938       0.505578  0.315488   0.872040    0.632446  0.550775        0.321585        0.943306       1567.398635
319                                                                                                                                                                                                    (SSLfinal_State_HTTPS_Trusted, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.232926            0.556943  0.219720    0.943301  1.693713               1.0  0.089993    7.814198       0.533953  0.385372   0.872028    0.668906  0.610034        0.394510        0.943301       2030.721793
3128                                                                                                                                       (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, Links_in_tags_between_%17_%81_Anchor)  (Result_Legitimate)            0.212664            0.556943  0.200543    0.943003  1.693178               1.0  0.082101    7.773344       0.519975  0.352408   0.871355    0.651540  0.582713        0.360078        0.943003       1803.568348
2933                                                                                                                                                                         (SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.221619            0.556943  0.208955    0.942857  1.692916               1.0  0.085526    7.753505       0.525839  0.366841   0.871026    0.659020  0.594764        0.375183        0.942857       1899.703819
10945                                                                                                            (Statistical_report_Dont Belong to Top Phishing IPs/Domains, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.202171            0.556943  0.190592    0.942729  1.692687               1.0  0.077995    7.736198       0.512921  0.335243   0.870738    0.642471  0.567991        0.342212        0.942729       1689.630948
27922                                                                                                       (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Google_Index_Indexed by Google)  (Result_Legitimate)            0.204885            0.556943  0.193125    0.942605  1.692463               1.0  0.079016    7.719424       0.514573  0.339590   0.870457    0.644682  0.571714        0.346760        0.942605       1717.046290
11918                                                                                                                                            (Domain_registeration_length_Domain_ShortTerm, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic)  (Result_Legitimate)            0.194844            0.556943  0.183627    0.942433  1.692154               1.0  0.075110    7.696336       0.508022  0.323197   0.870068    0.636069  0.557428        0.329706        0.942433       1611.097097
26665                                                                                                                            (SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Page_Rank_PageRank_Low, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.165355            0.556943  0.155767    0.942013  1.691401               1.0  0.063673    7.640651       0.489758  0.274948   0.869121    0.610847  0.513287        0.279682        0.942013       1316.087095
24220                                                                                                        (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.171235            0.556943  0.161284    0.941891  1.691182               1.0  0.065917    7.624616       0.493140  0.284506   0.868846    0.615740  0.522266        0.289589        0.941891       1371.684283
11256                                                                                                                                              (SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.253279            0.556943  0.238535    0.941786  1.690993               1.0  0.097473    7.610803       0.547234  0.417247   0.868608    0.685039  0.635106        0.428293        0.941786       2250.592106
2968                                                                                                                                                                                     (SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.264586            0.556943  0.249118    0.941538  1.690549               1.0  0.101759    7.578614       0.555437  0.435209   0.868050    0.694417  0.648958        0.447296        0.941538       2384.146481
27567                                                                                                                   (SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.183446            0.556943  0.172682    0.941321  1.690159               1.0  0.070513    7.550592       0.500077  0.304175   0.867560    0.625688  0.540241        0.310054        0.941321       1487.071950
12418                                                                                                                    (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.180100            0.556943  0.169516    0.941236  1.690005               1.0  0.069211    7.539550       0.497970  0.298693   0.867366    0.622802  0.535241        0.304369        0.941236       1453.331266
13465                                                                                                                                               (having_IP_Address_no_IP, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.163094            0.556943  0.153505    0.941209  1.689957               1.0  0.062671    7.536156       0.487831  0.270956   0.867306    0.608415  0.509330        0.275621        0.941209       1289.179941
26646                                                                                          (SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Page_Rank_PageRank_Low, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.201176            0.556943  0.189236    0.940647  1.688949               1.0  0.077192    7.464847       0.510645  0.332644   0.866039    0.640212  0.565340        0.339776        0.940647       1661.146535
2716                                                                                                                                                                   (having_Sub_Domain_No_SubDomain, URL_of_Anchor_between_%31_%67_Anchor, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.176572            0.556943  0.166079    0.940574  1.688816               1.0  0.067738    7.455587       0.495331  0.292683   0.865872    0.619385  0.529600        0.298197        0.940574       1413.876386
11350                                                                                                            (Statistical_report_Dont Belong to Top Phishing IPs/Domains, having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.204251            0.556943  0.192040    0.940213  1.688168               1.0  0.078283    7.410546       0.512275  0.337413   0.865057    0.642512  0.569382        0.344811        0.940213       1689.224396
12328                                                                                                                                                    (having_Sub_Domain_No_SubDomain, SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google)  (Result_Legitimate)            0.167797            0.556943  0.157666    0.939623  1.687109               1.0  0.064213    7.338139       0.489388  0.278035   0.863726    0.611358  0.515752        0.283092        0.939623       1322.866773
25007                                                                                                                    (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.189869            0.556943  0.178381    0.939495  1.686880               1.0  0.072635    7.322658       0.502622  0.313813   0.863438    0.629890  0.548550        0.320286        0.939495       1536.627521
35848                                           (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Google_Index_Indexed by Google)  (Result_Legitimate)            0.183356            0.556943  0.172230    0.939319  1.686564               1.0  0.070111    7.301443       0.498477  0.303185   0.863041    0.624280  0.538959        0.309242        0.939319       1470.730806
12156                                                                                                            (Statistical_report_Dont Belong to Top Phishing IPs/Domains, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.189688            0.556943  0.178109    0.938960  1.685920               1.0  0.072464    7.258527       0.502093  0.313286   0.862231    0.629380  0.547976        0.319799        0.938960       1530.534109
12224                                                                                                                        (Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record)  (Result_Legitimate)            0.238896            0.556943  0.224242    0.938660  1.685380               1.0  0.091191    7.222930       0.534306  0.392309   0.861552    0.670645  0.614763        0.402631        0.938660       2048.977982
27357                                                                                                     (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Request_URL_ReqURL_LowExtContent)  (Result_Legitimate)            0.189959            0.556943  0.178290    0.938571  1.685221               1.0  0.072494    7.212563       0.501958  0.313554   0.861353    0.629347  0.548141        0.320123        0.938571       1530.116330
4                                                                                                                                                                                                                                      (URL_of_Anchor_less_than_%31_Anchor)  (Result_Legitimate)            0.220353            0.556943  0.206784    0.938424  1.684956               1.0  0.084060    7.195253       0.521406  0.362454   0.861019    0.654854  0.590273        0.371285        0.938424       1842.700393
27073                                                                                  (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.198734            0.556943  0.186431    0.938097  1.684370               1.0  0.075748    7.157332       0.507080  0.327507   0.860283    0.636419  0.560375        0.334741        0.938097       1614.304947
24983                                                                                  (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.221529            0.556943  0.207779    0.937934  1.684076               1.0  0.084401    7.138472       0.521795  0.364083   0.859914    0.655503  0.591537        0.373071        0.937934       1850.571397
35747                                                       (SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, having_IP_Address_no_IP, Statistical_report_Dont Belong to Top Phishing IPs/Domains, Request_URL_ReqURL_LowExtContent, Google_Index_Indexed by Google)  (Result_Legitimate)            0.164360            0.556943  0.154138    0.937810  1.683853               1.0  0.062599    7.124207       0.486004  0.271770   0.859633    0.607284  0.509457        0.276758        0.937810       1278.238819
26357                                                                                (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Statistical_report_Dont Belong to Top Phishing IPs/Domains, SFH_Empty_or_Blank, web_traffic_High_Traffic)  (Result_Legitimate)            0.167797            0.556943  0.157304    0.937466  1.683237               1.0  0.063851    7.085100       0.487750  0.277220   0.858859    0.609955  0.514568        0.282443        0.937466       1308.000538
3006                                                                                                                                                                                 (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Page_Rank_PageRank_Low)  (Result_Legitimate)            0.198553            0.556943  0.186070    0.937130  1.682633               1.0  0.075487    7.047182       0.506201  0.326767   0.858099    0.635611  0.559542        0.334091        0.937130       1604.295167
10798                                                                                                                                        (URL_of_Anchor_between_%31_%67_Anchor, Prefix_Suffix_Has_PrefixSuffix, web_traffic_High_Traffic, SSLfinal_State_HTTPS_Trusted)  (Result_Legitimate)            0.191949            0.556943  0.179828    0.936852  1.682134               1.0  0.072923    7.016178       0.501846  0.316007   0.857472    0.629868  0.549995        0.322885        0.936852       1536.018980
2799                                                                                                                                                                         (having_Sub_Domain_No_SubDomain, SSLfinal_State_HTTPS_Trusted, Prefix_Suffix_Has_PrefixSuffix)  (Result_Legitimate)            0.224876            0.556943  0.210674    0.936846  1.682124               1.0  0.085431    7.015546       0.523159  0.368863   0.857459    0.657557  0.595298        0.378269        0.936846       1875.886319
12926                                                                                                                    (Domain_registeration_length_Domain_ShortTerm, SSLfinal_State_HTTPS_Trusted, Google_Index_Indexed by Google, age_of_domain_Domain_Age_More_6Month)  (Result_Legitimate)            0.226866            0.556943  0.212483    0.936603  1.681687               1.0  0.086132    6.988604       0.524306  0.371913   0.856910    0.659060  0.597771        0.381517        0.936603       1894.927211
12010                                                                                                                                                          (SFH_Empty_or_Blank, SSLfinal_State_HTTPS_Trusted, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.227951            0.556943  0.213478    0.936508  1.681516               1.0  0.086522    6.978155       0.524965  0.373595   0.856696    0.659906  0.599138        0.383304        0.936508       1905.717408
34364                                                        (Prefix_Suffix_Has_PrefixSuffix, SSLfinal_State_HTTPS_Trusted, DNSRecord_Has_DNS_Record, Statistical_report_Dont Belong to Top Phishing IPs/Domains, web_traffic_High_Traffic, Google_Index_Indexed by Google)  (Result_Legitimate)            0.173496            0.556943  0.162460    0.936392  1.681308               1.0  0.065833    6.965444       0.490288  0.286033   0.856434    0.614046  0.522634        0.291701        0.936392       1354.070537
